樣區編號,樣點代號,縣市,樣區名稱,樣區樣點編號,X.67,Y.67,X.97,Y.97,X_經度(度分秒),Y_緯度(度分秒),X_經度,Y_緯度,備註,環境特徵描述
A03-07,8,宜蘭縣,五十二甲濕地,A03-07-08,331995,2727561,331995,2727552,"121°48'36.12""","24°39'09.67""",121.81003,24.65269,,
A03-07,9,宜蘭縣,五十二甲濕地,A03-07-09,331547,2727588,331547,2727579,"121°48'20.20""","24°39'10.66""",121.80561,24.65296,,
A03-07,10,宜蘭縣,五十二甲濕地,A03-07-10,332363,2727605,332363,2727596,"121°48'49.22""","24°39'11.06""",121.81367,24.65307,,
A03-09,1,宜蘭縣,蘇澳新站(箕山橋),A03-09-01,334733,2722335,334732,2722325,"121°50'12.34""","24°36'19.30""",121.83676,24.60536,,
A03-09,2,宜蘭縣,蘇澳新站(箕山橋),A03-09-02,334784,2722123,334783,2722114,"121°50'14.10""","24°36'12.43""",121.83725,24.60345,,
A03-09,3,宜蘭縣,蘇澳新站(箕山橋),A03-09-03,334742,2721845,334741,2721836,"121°50'12.56""","24°36'03.39""",121.83682,24.60094,,
A03-09,4,宜蘭縣,蘇澳新站(箕山橋),A03-09-04,334593,2721587,334593,2721578,"121°50'07.21""","24°35'55.02""",121.83534,24.59862,,
A03-09,5,宜蘭縣,蘇澳新站(箕山橋),A03-09-05,334488,2721747,334488,2721738,"121°50'03.52""","24°36'00.25""",121.83431,24.60007,,
A03-09,6,宜蘭縣,蘇澳新站(箕山橋),A03-09-06,334453,2722098,334452,2722089,"121°50'02.34""","24°36'11.65""",121.83398,24.60324,,
A03-10,1,宜蘭縣,台灣水泥廠(白米木屐館),A03-10-01,335703,2719724,335702,2719715,"121°50'46.23""","24°34'54.26""",121.84618,24.58174,,
A03-10,3,宜蘭縣,台灣水泥廠(白米木屐館),A03-10-03,335609,2720201,335608,2720192,"121°50'43.02""","24°35'09.79""",121.84528,24.58605,,
A03-10,4,宜蘭縣,台灣水泥廠(白米木屐館),A03-10-04,335468,2720331,335468,2720322,"121°50'38.03""","24°35'14.02""",121.84390,24.58723,,
A03-10,5,宜蘭縣,台灣水泥廠(白米木屐館),A03-10-05,335298,2720425,335298,2720416,"121°50'32.03""","24°35'17.13""",121.84223,24.58809,,
A03-10,6,宜蘭縣,台灣水泥廠(白米木屐館),A03-10-06,335436,2720098,335436,2720089,"121°50'36.84""","24°35'06.48""",121.84357,24.58513,,
A03-10,7,宜蘭縣,台灣水泥廠(白米木屐館),A03-10-07,335178,2720652,335178,2720642,"121°50'27.82""","24°35'24.50""",121.84106,24.59014,"2015資料回傳座標121°50'27.78"",24°36'11.65""",
A03-12,1,宜蘭縣,九芎林,A03-12-01,311785,2727594,311785,2727584,"121°36'37.39""","24°39'14.16""",121.61039,24.65393,,九芎湖盡頭
A03-12,2,宜蘭縣,九芎林,A03-12-02,311569,2727628,311569,2727619,"121°36'29.75""","24°39'15.29""",121.60826,24.65425,,小廟
A03-12,3,宜蘭縣,九芎林,A03-12-03,311363,2727634,311363,2727625,"121°36'22.41""","24°39'15.53""",121.60622,24.65431,,爬坡上台電門附近
A03-12,4,宜蘭縣,九芎林,A03-12-04,311394,2727842,311394,2727833,"121°36'23.53""","24°39'22.27""",121.60654,24.65619,,山路邊
A03-12,5,宜蘭縣,九芎林,A03-12-05,311183,2727781,311183,2727771,"121°36'16.01""","24°39'20.30""",121.60445,24.65564,,幸福月台
A03-12,6,宜蘭縣,九芎林,A03-12-06,311532,2728172,311531,2728163,"121°36'28.49""","24°39'32.96""",121.60791,24.65916,,堤防叉路口附近
A03-12,7,宜蘭縣,九芎林,A03-12-07,311885,2728306,311885,2728297,"121°36'41.06""","24°39'37.28""",121.61141,24.66036,,叭哩沙月台
A03-12,8,宜蘭縣,九芎林,A03-12-08,312197,2728434,312197,2728425,"121°36'52.19""","24°39'41.40""",121.61450,24.66150,,有應公廟
A03-15,1,宜蘭縣,鹽草林山,A03-15-01,330775,2751965,330775,2751956,"121°47'57.80""","24°52'23.06""",121.79939,24.87307,,
A03-15,2,宜蘭縣,鹽草林山,A03-15-02,331020,2751752,331020,2751742,"121°48'06.49""","24°52'16.06""",121.80180,24.87113,,
A03-15,3,宜蘭縣,鹽草林山,A03-15-03,330963,2752110,330963,2752101,"121°48'04.53""","24°52'27.73""",121.80126,24.87437,,
A03-15,4,宜蘭縣,鹽草林山,A03-15-04,330510,2752143,330510,2752134,"121°47'48.40""","24°52'28.89""",121.79678,24.87469,,
A03-15,5,宜蘭縣,鹽草林山,A03-15-05,330853,2751620,330853,2751611,"121°48'00.51""","24°52'11.82""",121.80014,24.86995,,
A03-15,6,宜蘭縣,鹽草林山,A03-15-06,331032,2751475,331031,2751465,"121°48'06.85""","24°52'07.05""",121.80190,24.86863,,
A03-16,1,宜蘭縣,龍潭湖,A03-16-01,324538,2743004,324538,2742995,"121°44'13.89""","24°47'32.97""",121.73719,24.79249,,
A03-16,2,宜蘭縣,龍潭湖,A03-16-02,324780,2742962,324780,2742953,"121°44'22.50""","24°47'31.56""",121.73958,24.79210,,
A03-16,3,宜蘭縣,龍潭湖,A03-16-03,325088,2743050,325088,2743041,"121°44'33.48""","24°47'34.37""",121.74263,24.79288,,
A03-16,4,宜蘭縣,龍潭湖,A03-16-04,325123,2743426,325123,2743417,"121°44'34.80""","24°47'46.58""",121.74300,24.79627,,
A03-16,5,宜蘭縣,龍潭湖,A03-16-05,325138,2743671,325138,2743662,"121°44'35.38""","24°47'54.51""",121.74316,24.79848,,
A03-16,6,宜蘭縣,龍潭湖,A03-16-06,324731,2743825,324731,2743816,"121°44'20.92""","24°47'59.59""",121.73914,24.79989,,
A03-16,7,宜蘭縣,龍潭湖,A03-16-07,324803,2744101,324803,2744092,"121°44'23.54""","24°48'08.58""",121.73987,24.80238,,
A03-16,8,宜蘭縣,龍潭湖,A03-16-08,324880,2743901,324880,2743892,"121°44'26.24""","24°48'02.06""",121.74062,24.80057,,
A03-17,1,宜蘭縣,礁溪,A03-17-01,328258,2749675,328258,2749665,"121°46'27.70""","24°51'09.07""",121.77436,24.85252,林務局2020新增,
A03-17,2,宜蘭縣,礁溪,A03-17-02,328210,2749457,328210,2749447,"121°46'25.93""","24°51'02.02""",121.77387,24.85056,林務局2020新增,
A03-17,3,宜蘭縣,礁溪,A03-17-03,328292,2749272,328292,2749262,"121°46'28.81""","24°50'55.97""",121.77467,24.84888,林務局2020新增,
A03-17,4,宜蘭縣,礁溪,A03-17-04,328378,2749081,328378,2749071,"121°46'31.84""","24°50'49.74""",121.77551,24.84715,林務局2020新增,
A03-17,5,宜蘭縣,礁溪,A03-17-05,328466,2748888,328466,2748878,"121°46'34.93""","24°50'43.48""",121.77637,24.84541,林務局2020新增,
A03-17,6,宜蘭縣,礁溪,A03-17-06,328623,2748706,328623,2748696,"121°46'40.48""","24°50'37.50""",121.77791,24.84375,林務局2020新增,
A03-18,1,宜蘭縣,蘭城新月,A03-18-01,325534,2738959,325534,2738949,"121°44'48.55""","24°45'21.32""",121.74682,24.75592,,
A03-18,2,宜蘭縣,蘭城新月,A03-18-02,325805,2738848,325804,2738839,"121°44'58.17""","24°45'17.67""",121.74949,24.75491,,
A03-18,3,宜蘭縣,蘭城新月,A03-18-03,326196,2738622,326196,2738613,"121°45'12.06""","24°45'10.27""",121.75335,24.75285,,
A03-18,4,宜蘭縣,蘭城新月,A03-18-04,326339,2738819,326339,2738810,"121°45'17.17""","24°45'16.62""",121.75477,24.75462,,
A03-18,5,宜蘭縣,蘭城新月,A03-18-05,326527,2738807,326527,2738798,"121°45'23.88""","24°45'16.20""",121.75663,24.75450,,
A03-18,6,宜蘭縣,蘭城新月,A03-18-06,326687,2738400,326687,2738391,"121°45'29.50""","24°45'02.96""",121.75819,24.75082,,
A03-19,1,宜蘭縣,宜蘭河濱,A03-19-01,325335,2739159,325334,2739150,"121°44'41.48""","24°45'27.86""",121.74486,24.75774,,
A03-19,2,宜蘭縣,宜蘭河濱,A03-19-02,325266,2739419,325266,2739410,"121°44'39.13""","24°45'36.32""",121.74420,24.76009,,
A03-19,3,宜蘭縣,宜蘭河濱,A03-19-03,325819,2739637,325819,2739628,"121°44'58.85""","24°45'43.29""",121.74968,24.76203,,
A03-19,4,宜蘭縣,宜蘭河濱,A03-19-04,325892,2740029,325892,2740019,"121°45'01.50""","24°45'56.02""",121.75042,24.76556,"原點位(121°45'11.06"",24°45'59.63"") 因歷年皆在照片位置調查故修改",梅洲抽水站
A03-19,5,宜蘭縣,宜蘭河濱,A03-19-05,326632,2739858,326632,2739848,"121°45'27.84""","24°45'50.32""",121.75773,24.76398,,
A03-19,6,宜蘭縣,宜蘭河濱,A03-19-06,326938,2739652,326938,2739643,"121°45'38.67""","24°45'43.59""",121.76074,24.76211,,
A03-20,1,宜蘭縣,深溝,A03-20-01,323146,2735796,323146,2735786,"121°43'22.99""","24°43'38.93""",121.72305,24.72748,,
A03-20,2,宜蘭縣,深溝,A03-20-02,322949,2735632,322949,2735623,"121°43'15.94""","24°43'33.64""",121.72109,24.72601,,
A03-20,3,宜蘭縣,深溝,A03-20-03,322748,2735550,322748,2735541,"121°43'08.75""","24°43'30.99""",121.71910,24.72528,,
A03-20,4,宜蘭縣,深溝,A03-20-04,322534,2735467,322534,2735458,"121°43'01.11""","24°43'28.34""",121.71698,24.72454,,
A03-20,5,宜蘭縣,深溝,A03-20-05,322422,2735198,322422,2735189,"121°42'57.09""","24°43'19.64""",121.71586,24.72212,,
A03-20,6,宜蘭縣,深溝,A03-20-06,322249,2735079,322248,2735069,"121°42'50.89""","24°43'15.79""",121.71414,24.72105,,
A03-20,7,宜蘭縣,深溝,A03-20-07,322071,2734969,322071,2734960,"121°42'44.58""","24°43'12.25""",121.71238,24.72007,,
A03-20,8,宜蘭縣,深溝,A03-20-08,322072,2734752,322072,2734743,"121°42'44.55""","24°43'05.21""",121.71238,24.71811,,
A03-20,9,宜蘭縣,深溝,A03-20-09,321902,2734625,321902,2734616,"121°42'38.47""","24°43'01.11""",121.71069,24.71697,,
A03-20,10,宜蘭縣,深溝,A03-20-10,321671,2734501,321671,2734492,"121°42'30.25""","24°42'57.08""",121.70840,24.71586,2020新增,
A03-21,1,宜蘭縣,羅東運動公園,A03-21-01,326274,2730720,326274,2730710,"121°45'13.29""","24°40'53.41""",121.75369,24.68150,,
A03-21,2,宜蘭縣,羅東運動公園,A03-21-02,326276,2730916,326276,2730906,"121°45'13.40""","24°40'59.77""",121.75372,24.68327,,
A03-21,3,宜蘭縣,羅東運動公園,A03-21-03,326077,2730982,326077,2730973,"121°45'06.32""","24°41'01.97""",121.75176,24.68388,,
A03-21,4,宜蘭縣,羅東運動公園,A03-21-04,325917,2730874,325917,2730864,"121°45'00.61""","24°40'58.48""",121.75017,24.68291,,
A03-21,5,宜蘭縣,羅東運動公園,A03-21-05,325877,2731086,325877,2731077,"121°44'59.23""","24°41'05.38""",121.74979,24.68483,,
A03-21,6,宜蘭縣,羅東運動公園,A03-21-06,326101,2731222,326101,2731212,"121°45'07.24""","24°41'09.73""",121.75201,24.68604,,
A03-21,7,宜蘭縣,羅東運動公園,A03-21-07,326282,2731117,326282,2731108,"121°45'13.66""","24°41'06.31""",121.75379,24.68509,,
A03-21,8,宜蘭縣,羅東運動公園,A03-21-08,326453,2731029,326452,2731019,"121°45'19.69""","24°41'03.41""",121.75547,24.68428,,
A03-21,9,宜蘭縣,羅東運動公園,A03-21-09,326609,2730859,326609,2730849,"121°45'25.23""","24°40'57.88""",121.75701,24.68274,,
A03-21,10,宜蘭縣,羅東運動公園,A03-21-10,326492,2730689,326492,2730679,"121°45'21.01""","24°40'52.37""",121.75584,24.68121,,
A03-22,1,宜蘭縣,武荖林泉,A03-22-01,332222,2722051,332221,2722041,"121°48'43.02""","24°36'10.54""",121.81195,24.60293,,
A03-22,2,宜蘭縣,武荖林泉,A03-22-02,332058,2722230,332057,2722221,"121°48'37.23""","24°36'16.41""",121.81034,24.60456,,
A03-22,3,宜蘭縣,武荖林泉,A03-22-03,332293,2721816,332293,2721807,"121°48'45.49""","24°36'02.93""",121.81264,24.60081,,
A03-22,4,宜蘭縣,武荖林泉,A03-22-04,332396,2722152,332396,2722143,"121°48'49.26""","24°36'13.81""",121.81368,24.60384,,
A03-22,5,宜蘭縣,武荖林泉,A03-22-05,332349,2722386,332349,2722376,"121°48'47.64""","24°36'21.42""",121.81323,24.60595,,
A03-22,6,宜蘭縣,武荖林泉,A03-22-06,332446,2722566,332445,2722556,"121°48'51.10""","24°36'27.25""",121.81419,24.60757,,
A03-23,1,宜蘭縣,黎明東區,A03-23-01,327087,2738610,327087,2738600,"121°45'43.79""","24°45'09.69""",121.76216,24.75269,,校舍路78巷
A03-23,2,宜蘭縣,黎明東區,A03-23-02,327212,2738405,327212,2738396,"121°45'48.17""","24°45'03.03""",121.76338,24.75084,,黎明國小操場
A03-23,3,宜蘭縣,黎明東區,A03-23-03,327545,2738259,327544,2738249,"121°45'59.97""","24°44'58.19""",121.76666,24.74950,,中華國中操場
A03-23,4,宜蘭縣,黎明東區,A03-23-04,328358,2737888,328358,2737878,"121°46'28.86""","24°44'46.01""",121.77468,24.74611,,黎明二路276巷庭園
A03-23,5,宜蘭縣,黎明東區,A03-23-05,328686,2737910,328685,2737900,"121°46'40.52""","24°44'46.65""",121.77792,24.74629,,黎明二路276巷75號庭園
A03-23,6,宜蘭縣,黎明東區,A03-23-06,328463,2738265,328463,2738256,"121°46'32.66""","24°44'58.23""",121.77574,24.74951,,慈濟靜思堂前綠蔭
A03-24,1,宜蘭縣,員山湖北,A03-24-01,320607,2737829,320606,2737819,"121°41'52.99""","24°44'45.42""",121.69805,24.74595,,
A03-24,2,宜蘭縣,員山湖北,A03-24-02,320653,2738048,320653,2738039,"121°41'54.67""","24°44'52.53""",121.69852,24.74793,,
A03-24,3,宜蘭縣,員山湖北,A03-24-03,320436,2738163,320436,2738154,"121°41'46.95""","24°44'56.32""",121.69638,24.74898,,
A03-24,4,宜蘭縣,員山湖北,A03-24-04,320009,2738253,320009,2738244,"121°41'31.79""","24°44'59.32""",121.69216,24.74981,,
A03-24,5,宜蘭縣,員山湖北,A03-24-05,319821,2738099,319821,2738090,"121°41'25.08""","24°44'54.33""",121.69030,24.74843,,
A03-24,6,宜蘭縣,員山湖北,A03-24-06,320159,2738013,320158,2738004,"121°41'37.07""","24°44'51.49""",121.69363,24.74764,,
A04-01,1,新北市,八分寮,A04-01-01,314870,2768083,314870,2768074,"121°38'33.90""","25°01'09.61""",121.64275,25.01934,,
A04-01,2,新北市,八分寮,A04-01-02,315003,2768246,315002,2768236,"121°38'38.64""","25°01'14.88""",121.64407,25.02080,,
A04-01,3,新北市,八分寮,A04-01-03,315069,2768444,315069,2768435,"121°38'41.06""","25°01'21.34""",121.64474,25.02259,,
A04-01,4,新北市,八分寮,A04-01-04,314883,2768532,314883,2768522,"121°38'34.44""","25°01'24.19""",121.64290,25.02339,,
A04-01,5,新北市,八分寮,A04-01-05,314683,2768450,314682,2768440,"121°38'27.26""","25°01'21.59""",121.64091,25.02266,,
A04-01,6,新北市,八分寮,A04-01-06,314482,2768497,314481,2768487,"121°38'20.10""","25°01'23.12""",121.63892,25.02309,,
A04-01,7,新北市,八分寮,A04-01-07,314391,2768310,314390,2768301,"121°38'16.82""","25°01'17.09""",121.63801,25.02141,,
A04-01,8,新北市,八分寮,A04-01-08,315005,2767928,315005,2767918,"121°38'38.69""","25°01'04.54""",121.64408,25.01793,,
A04-01,9,新北市,八分寮,A04-01-09,315082,2767715,315082,2767706,"121°38'41.37""","25°00'57.64""",121.64483,25.01601,,
A04-01,10,新北市,八分寮,A04-01-10,315062,2767516,315061,2767506,"121°38'40.62""","25°00'51.15""",121.64462,25.01421,,
A04-02,1,新北市,台灣油杉自然保留區,A04-02-01,318698,2756350,318697,2756341,"121°40'48.31""","24°54'47.71""",121.68009,24.91325,,
A04-02,2,新北市,台灣油杉自然保留區,A04-02-02,318631,2756161,318631,2756151,"121°40'45.92""","24°54'41.54""",121.67942,24.91154,,
A04-02,3,新北市,台灣油杉自然保留區,A04-02-03,318517,2755983,318516,2755973,"121°40'41.79""","24°54'35.78""",121.67828,24.90994,,
A04-02,4,新北市,台灣油杉自然保留區,A04-02-04,318795,2755859,318795,2755849,"121°40'51.71""","24°54'31.70""",121.68103,24.90881,,
A04-02,5,新北市,台灣油杉自然保留區,A04-02-05,318301,2755792,318301,2755783,"121°40'34.09""","24°54'29.64""",121.67614,24.90823,,
A04-02,6,新北市,台灣油杉自然保留區,A04-02-06,318342,2755448,318341,2755438,"121°40'35.46""","24°54'18.45""",121.67652,24.90512,,
A04-02,7,新北市,台灣油杉自然保留區,A04-02-07,318417,2755246,318417,2755236,"121°40'38.13""","24°54'11.84""",121.67726,24.90329,,
A04-02,8,新北市,台灣油杉自然保留區,A04-02-08,318293,2755071,318293,2755062,"121°40'33.68""","24°54'06.20""",121.67602,24.90172,,
A04-02,9,新北市,台灣油杉自然保留區,A04-02-09,318049,2754868,318049,2754859,"121°40'24.95""","24°53'59.65""",121.67360,24.89990,,
A04-02,10,新北市,台灣油杉自然保留區,A04-02-10,317942,2754493,317942,2754484,"121°40'21.07""","24°53'47.48""",121.67252,24.89652,,
A04-03,1,新北市,台北縣四堵苗圃,A04-03-01,328001,2751501,328001,2751491,"121°46'18.89""","24°52'08.47""",121.77191,24.86902,,
A04-03,2,新北市,台北縣四堵苗圃,A04-03-02,328231,2751561,328231,2751551,"121°46'27.09""","24°52'10.38""",121.77419,24.86955,,
A04-03,3,新北市,台北縣四堵苗圃,A04-03-03,328164,2751894,328164,2751884,"121°46'24.78""","24°52'21.21""",121.77355,24.87256,,
A04-03,4,新北市,台北縣四堵苗圃,A04-03-04,328512,2751934,328511,2751925,"121°46'37.15""","24°52'22.48""",121.77699,24.87291,,
A04-03,5,新北市,台北縣四堵苗圃,A04-03-05,328350,2752120,328350,2752110,"121°46'31.45""","24°52'28.52""",121.77540,24.87459,,
A04-03,6,新北市,台北縣四堵苗圃,A04-03-06,327714,2751871,327713,2751862,"121°46'08.74""","24°52'20.58""",121.76909,24.87238,,
A04-03,7,新北市,台北縣四堵苗圃,A04-03-07,327661,2751623,327660,2751613,"121°46'06.77""","24°52'12.50""",121.76855,24.87014,,
A04-03,8,新北市,台北縣四堵苗圃,A04-03-08,327392,2751968,327392,2751958,"121°45'57.29""","24°52'23.76""",121.76591,24.87327,,
A04-03,9,新北市,台北縣四堵苗圃,A04-03-09,327405,2751740,327405,2751730,"121°45'57.71""","24°52'16.35""",121.76603,24.87121,,
A04-03,10,新北市,台北縣四堵苗圃,A04-03-10,327156,2751684,327156,2751675,"121°45'48.83""","24°52'14.60""",121.76356,24.87072,,
A04-04,1,新北市,菜公坑古道,A04-04-01,302900,2786877,302899,2786867,"121°31'29.52""","25°11'22.09""",121.52487,25.18947,,
A04-04,2,新北市,菜公坑古道,A04-04-02,302857,2787085,302857,2787075,"121°31'28.05""","25°11'28.86""",121.52446,25.19135,,
A04-04,3,新北市,菜公坑古道,A04-04-03,302889,2787305,302889,2787296,"121°31'29.19""","25°11'36.03""",121.52478,25.19334,,
A04-04,4,新北市,菜公坑古道,A04-04-04,302759,2787476,302759,2787467,"121°31'24.60""","25°11'41.61""",121.52350,25.19489,,
A04-04,5,新北市,菜公坑古道,A04-04-05,302621,2787641,302621,2787631,"121°31'19.70""","25°11'46.96""",121.52214,25.19638,,
A04-04,6,新北市,菜公坑古道,A04-04-06,302525,2787828,302525,2787818,"121°31'16.29""","25°11'53.04""",121.52119,25.19807,,
A04-05,1,台北市,七星山公園,A04-05-01,305194,2783529,305194,2783520,"121°32'51.00""","25°09'33.00""",121.54750,25.15917,,
A04-05,2,台北市,七星山公園,A04-05-02,305445,2783714,305445,2783705,"121°33'00.01""","25°09'39.00""",121.55000,25.16083,,
A04-05,3,台北市,七星山公園,A04-05-03,306144,2783871,306144,2783862,"121°33'25.00""","25°09'44.00""",121.55694,25.16222,,
A04-05,4,台北市,七星山公園,A04-05-04,305696,2784023,305696,2784014,"121°33'08.99""","25°09'49.00""",121.55250,25.16361,,
A04-05,5,台北市,七星山公園,A04-05-05,305976,2784116,305976,2784107,"121°33'19.00""","25°09'52.00""",121.55528,25.16444,,
A04-05,6,台北市,七星山公園,A04-05-06,306200,2784025,306200,2784016,"121°33'27.01""","25°09'49.00""",121.55750,25.16361,,
A04-06,1,台北市,台北市天溪園,A04-06-01,309295,2779725,309294,2779716,"121°35'16.85""","25°07'28.82""",121.58801,25.12467,,
A04-06,2,台北市,台北市天溪園,A04-06-02,309430,2779956,309429,2779947,"121°35'21.68""","25°07'36.31""",121.58936,25.12675,,
A04-06,3,台北市,台北市天溪園,A04-06-03,309535,2780403,309534,2780393,"121°35'25.53""","25°07'50.80""",121.59042,25.13078,,
A04-06,4,台北市,台北市天溪園,A04-06-04,309735,2780553,309734,2780544,"121°35'32.67""","25°07'55.65""",121.59241,25.13213,,
A04-06,5,台北市,台北市天溪園,A04-06-05,310456,2780900,310456,2780890,"121°35'58.50""","25°08'06.82""",121.59958,25.13523,,
A04-06,6,台北市,台北市天溪園,A04-06-06,310220,2780567,310219,2780557,"121°35'50.01""","25°07'56.01""",121.59722,25.13223,,
A04-06,7,台北市,台北市天溪園,A04-06-07,310102,2780275,310102,2780265,"121°35'45.75""","25°07'46.56""",121.59604,25.12960,,
A04-06,8,台北市,台北市天溪園,A04-06-08,309848,2780105,309847,2780096,"121°35'36.63""","25°07'41.09""",121.59351,25.12808,,
A04-06,9,台北市,台北市天溪園,A04-06-09,309791,2779655,309791,2779646,"121°35'34.56""","25°07'26.47""",121.59293,25.12402,,
A04-06,10,台北市,台北市天溪園,A04-06-10,309612,2779494,309612,2779484,"121°35'28.15""","25°07'21.25""",121.59115,25.12257,,
A04-09,1,台北市,榮星花園,A04-09-01,305116,2772917,305116,2772908,"121°32'46.69""","25°03'48.14""",121.54630,25.06337,,
A04-09,2,台北市,榮星花園,A04-09-02,304846,2772922,304845,2772912,"121°32'37.05""","25°03'48.30""",121.54362,25.06342,,
A04-09,3,台北市,榮星花園,A04-09-03,304857,2773196,304856,2773186,"121°32'37.45""","25°03'57.20""",121.54374,25.06589,,
